data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
samm,10,010_2_1,0,192,208,228,samm/010/010_2_1/010_0192.jpg,samm/010/010_2_1/010_0208.jpg,samm/010/010_2_1/010_0228.jpg,samm_10
samm,10,010_2_8,0,1211,1237,1288,samm/010/010_2_8/010_1211.jpg,samm/010/010_2_8/010_1237.jpg,samm/010/010_2_8/010_1288.jpg,samm_10
samm,10,010_2_8,0,1211,1238,1288,samm/010/010_2_8/010_1211.jpg,samm/010/010_2_8/010_1238.jpg,samm/010/010_2_8/010_1288.jpg,samm_10
samm,10,010_2_8,0,1211,1240,1288,samm/010/010_2_8/010_1211.jpg,samm/010/010_2_8/010_1240.jpg,samm/010/010_2_8/010_1288.jpg,samm_10
samm,10,010_2_8,0,1211,1241,1288,samm/010/010_2_8/010_1211.jpg,samm/010/010_2_8/010_1241.jpg,samm/010/010_2_8/010_1288.jpg,samm_10
samm,10,010_4_1,0,3528,3546,3557,samm/010/010_4_1/010_3528.jpg,samm/010/010_4_1/010_3546.jpg,samm/010/010_4_1/010_3557.jpg,samm_10
samm,10,010_4_1,0,3528,3547,3557,samm/010/010_4_1/010_3528.jpg,samm/010/010_4_1/010_3547.jpg,samm/010/010_4_1/010_3557.jpg,samm_10
samm,10,010_4_1,0,3528,3549,3557,samm/010/010_4_1/010_3528.jpg,samm/010/010_4_1/010_3549.jpg,samm/010/010_4_1/010_3557.jpg,samm_10
samm,10,010_4_1,0,3528,3550,3557,samm/010/010_4_1/010_3528.jpg,samm/010/010_4_1/010_3550.jpg,samm/010/010_4_1/010_3557.jpg,samm_10
samm,10,010_4_2,0,6708,6728,6738,samm/010/010_4_2/010_6708.jpg,samm/010/010_4_2/010_6728.jpg,samm/010/010_4_2/010_6738.jpg,samm_10
samm,10,010_4_2,0,6708,6729,6738,samm/010/010_4_2/010_6708.jpg,samm/010/010_4_2/010_6729.jpg,samm/010/010_4_2/010_6738.jpg,samm_10
samm,10,010_4_2,0,6708,6731,6738,samm/010/010_4_2/010_6708.jpg,samm/010/010_4_2/010_6731.jpg,samm/010/010_4_2/010_6738.jpg,samm_10
samm,10,010_4_2,0,6708,6732,6738,samm/010/010_4_2/010_6708.jpg,samm/010/010_4_2/010_6732.jpg,samm/010/010_4_2/010_6738.jpg,samm_10
samm,11,011_1_4,0,3080,3129,3168,samm/011/011_1_4/011_03080.jpg,samm/011/011_1_4/011_03129.jpg,samm/011/011_1_4/011_03168.jpg,samm_11
samm,11,011_1_4,0,3080,3130,3168,samm/011/011_1_4/011_03080.jpg,samm/011/011_1_4/011_03130.jpg,samm/011/011_1_4/011_03168.jpg,samm_11
samm,11,011_1_4,0,3080,3132,3168,samm/011/011_1_4/011_03080.jpg,samm/011/011_1_4/011_03132.jpg,samm/011/011_1_4/011_03168.jpg,samm_11
samm,11,011_1_4,0,3080,3133,3168,samm/011/011_1_4/011_03080.jpg,samm/011/011_1_4/011_03133.jpg,samm/011/011_1_4/011_03168.jpg,samm_11
samm,11,011_2_1,0,2029,2048,2068,samm/011/011_2_1/011_2029.jpg,samm/011/011_2_1/011_2048.jpg,samm/011/011_2_1/011_2068.jpg,samm_11
samm,11,011_2_1,0,2029,2049,2068,samm/011/011_2_1/011_2029.jpg,samm/011/011_2_1/011_2049.jpg,samm/011/011_2_1/011_2068.jpg,samm_11
samm,11,011_2_1,0,2029,2051,2068,samm/011/011_2_1/011_2029.jpg,samm/011/011_2_1/011_2051.jpg,samm/011/011_2_1/011_2068.jpg,samm_11
samm,11,011_2_1,0,2029,2052,2068,samm/011/011_2_1/011_2029.jpg,samm/011/011_2_1/011_2052.jpg,samm/011/011_2_1/011_2068.jpg,samm_11
samm,11,011_2_2,0,2069,2112,2125,samm/011/011_2_2/011_2069.jpg,samm/011/011_2_2/011_2112.jpg,samm/011/011_2_2/011_2125.jpg,samm_11
samm,11,011_2_2,0,2069,2113,2125,samm/011/011_2_2/011_2069.jpg,samm/011/011_2_2/011_2113.jpg,samm/011/011_2_2/011_2125.jpg,samm_11
samm,11,011_2_2,0,2069,2115,2125,samm/011/011_2_2/011_2069.jpg,samm/011/011_2_2/011_2115.jpg,samm/011/011_2_2/011_2125.jpg,samm_11
samm,11,011_2_2,0,2069,2116,2125,samm/011/011_2_2/011_2069.jpg,samm/011/011_2_2/011_2116.jpg,samm/011/011_2_2/011_2125.jpg,samm_11
samm,11,011_2_3,0,3885,3919,3974,samm/011/011_2_3/011_3885.jpg,samm/011/011_2_3/011_3919.jpg,samm/011/011_2_3/011_3974.jpg,samm_11
samm,11,011_2_3,0,3885,3920,3974,samm/011/011_2_3/011_3885.jpg,samm/011/011_2_3/011_3920.jpg,samm/011/011_2_3/011_3974.jpg,samm_11
samm,11,011_2_3,0,3885,3922,3974,samm/011/011_2_3/011_3885.jpg,samm/011/011_2_3/011_3922.jpg,samm/011/011_2_3/011_3974.jpg,samm_11
samm,11,011_2_3,0,3885,3923,3974,samm/011/011_2_3/011_3885.jpg,samm/011/011_2_3/011_3923.jpg,samm/011/011_2_3/011_3974.jpg,samm_11
samm,11,011_2_7,1,3361,3400,3449,samm/011/011_2_7/011_3361.jpg,samm/011/011_2_7/011_3400.jpg,samm/011/011_2_7/011_3449.jpg,samm_11
samm,11,011_2_7,1,3361,3401,3449,samm/011/011_2_7/011_3361.jpg,samm/011/011_2_7/011_3401.jpg,samm/011/011_2_7/011_3449.jpg,samm_11
samm,11,011_2_7,1,3361,3403,3449,samm/011/011_2_7/011_3361.jpg,samm/011/011_2_7/011_3403.jpg,samm/011/011_2_7/011_3449.jpg,samm_11
samm,11,011_2_7,1,3361,3404,3449,samm/011/011_2_7/011_3361.jpg,samm/011/011_2_7/011_3404.jpg,samm/011/011_2_7/011_3449.jpg,samm_11
samm,11,011_3_1,0,2363,2393,2411,samm/011/011_3_1/011_2363.jpg,samm/011/011_3_1/011_2393.jpg,samm/011/011_3_1/011_2411.jpg,samm_11
samm,11,011_3_1,0,2363,2394,2411,samm/011/011_3_1/011_2363.jpg,samm/011/011_3_1/011_2394.jpg,samm/011/011_3_1/011_2411.jpg,samm_11
samm,11,011_3_1,0,2363,2396,2411,samm/011/011_3_1/011_2363.jpg,samm/011/011_3_1/011_2396.jpg,samm/011/011_3_1/011_2411.jpg,samm_11
samm,11,011_3_1,0,2363,2397,2411,samm/011/011_3_1/011_2363.jpg,samm/011/011_3_1/011_2397.jpg,samm/011/011_3_1/011_2411.jpg,samm_11
samm,11,011_3_4,1,2841,2889,2920,samm/011/011_3_4/011_2841.jpg,samm/011/011_3_4/011_2889.jpg,samm/011/011_3_4/011_2920.jpg,samm_11
samm,11,011_3_4,1,2841,2890,2920,samm/011/011_3_4/011_2841.jpg,samm/011/011_3_4/011_2890.jpg,samm/011/011_3_4/011_2920.jpg,samm_11
samm,11,011_3_4,1,2841,2892,2920,samm/011/011_3_4/011_2841.jpg,samm/011/011_3_4/011_2892.jpg,samm/011/011_3_4/011_2920.jpg,samm_11
samm,11,011_3_4,1,2841,2893,2920,samm/011/011_3_4/011_2841.jpg,samm/011/011_3_4/011_2893.jpg,samm/011/011_3_4/011_2920.jpg,samm_11
samm,11,011_3_5,1,2944,3005,3031,samm/011/011_3_5/011_2944.jpg,samm/011/011_3_5/011_3005.jpg,samm/011/011_3_5/011_3031.jpg,samm_11
samm,11,011_3_5,1,2944,3006,3031,samm/011/011_3_5/011_2944.jpg,samm/011/011_3_5/011_3006.jpg,samm/011/011_3_5/011_3031.jpg,samm_11
samm,11,011_3_5,1,2944,3008,3031,samm/011/011_3_5/011_2944.jpg,samm/011/011_3_5/011_3008.jpg,samm/011/011_3_5/011_3031.jpg,samm_11
samm,11,011_3_5,1,2944,3009,3031,samm/011/011_3_5/011_2944.jpg,samm/011/011_3_5/011_3009.jpg,samm/011/011_3_5/011_3031.jpg,samm_11
samm,11,011_3_6,1,3208,3251,3308,samm/011/011_3_6/011_3208.jpg,samm/011/011_3_6/011_3251.jpg,samm/011/011_3_6/011_3308.jpg,samm_11
samm,11,011_3_6,1,3208,3252,3308,samm/011/011_3_6/011_3208.jpg,samm/011/011_3_6/011_3252.jpg,samm/011/011_3_6/011_3308.jpg,samm_11
samm,11,011_3_6,1,3208,3254,3308,samm/011/011_3_6/011_3208.jpg,samm/011/011_3_6/011_3254.jpg,samm/011/011_3_6/011_3308.jpg,samm_11
samm,11,011_3_6,1,3208,3255,3308,samm/011/011_3_6/011_3208.jpg,samm/011/011_3_6/011_3255.jpg,samm/011/011_3_6/011_3308.jpg,samm_11
samm,11,011_4_1,0,6750,6769,6803,samm/011/011_4_1/011_6750.jpg,samm/011/011_4_1/011_6769.jpg,samm/011/011_4_1/011_6803.jpg,samm_11
samm,11,011_4_1,0,6750,6770,6803,samm/011/011_4_1/011_6750.jpg,samm/011/011_4_1/011_6770.jpg,samm/011/011_4_1/011_6803.jpg,samm_11
samm,11,011_4_1,0,6750,6772,6803,samm/011/011_4_1/011_6750.jpg,samm/011/011_4_1/011_6772.jpg,samm/011/011_4_1/011_6803.jpg,samm_11
samm,11,011_4_1,0,6750,6773,6803,samm/011/011_4_1/011_6750.jpg,samm/011/011_4_1/011_6773.jpg,samm/011/011_4_1/011_6803.jpg,samm_11
samm,11,011_4_12,0,4158,4192,4254,samm/011/011_4_12/011_4158.jpg,samm/011/011_4_12/011_4192.jpg,samm/011/011_4_12/011_4254.jpg,samm_11
samm,11,011_4_12,0,4158,4193,4254,samm/011/011_4_12/011_4158.jpg,samm/011/011_4_12/011_4193.jpg,samm/011/011_4_12/011_4254.jpg,samm_11
samm,11,011_4_12,0,4158,4195,4254,samm/011/011_4_12/011_4158.jpg,samm/011/011_4_12/011_4195.jpg,samm/011/011_4_12/011_4254.jpg,samm_11
samm,11,011_4_12,0,4158,4196,4254,samm/011/011_4_12/011_4158.jpg,samm/011/011_4_12/011_4196.jpg,samm/011/011_4_12/011_4254.jpg,samm_11
samm,11,011_4_13,0,2755,2789,2853,samm/011/011_4_13/011_2755.jpg,samm/011/011_4_13/011_2789.jpg,samm/011/011_4_13/011_2853.jpg,samm_11
samm,11,011_4_13,0,2755,2790,2853,samm/011/011_4_13/011_2755.jpg,samm/011/011_4_13/011_2790.jpg,samm/011/011_4_13/011_2853.jpg,samm_11
samm,11,011_4_13,0,2755,2792,2853,samm/011/011_4_13/011_2755.jpg,samm/011/011_4_13/011_2792.jpg,samm/011/011_4_13/011_2853.jpg,samm_11
samm,11,011_4_13,0,2755,2793,2853,samm/011/011_4_13/011_2755.jpg,samm/011/011_4_13/011_2793.jpg,samm/011/011_4_13/011_2853.jpg,samm_11
samm,11,011_4_2,0,2980,3012,3037,samm/011/011_4_2/011_2980.jpg,samm/011/011_4_2/011_3012.jpg,samm/011/011_4_2/011_3037.jpg,samm_11
samm,11,011_4_2,0,2980,3013,3037,samm/011/011_4_2/011_2980.jpg,samm/011/011_4_2/011_3013.jpg,samm/011/011_4_2/011_3037.jpg,samm_11
samm,11,011_4_2,0,2980,3015,3037,samm/011/011_4_2/011_2980.jpg,samm/011/011_4_2/011_3015.jpg,samm/011/011_4_2/011_3037.jpg,samm_11
samm,11,011_4_2,0,2980,3016,3037,samm/011/011_4_2/011_2980.jpg,samm/011/011_4_2/011_3016.jpg,samm/011/011_4_2/011_3037.jpg,samm_11
samm,11,011_5_1,0,1048,1069,1088,samm/011/011_5_1/011_1048.jpg,samm/011/011_5_1/011_1069.jpg,samm/011/011_5_1/011_1088.jpg,samm_11
samm,11,011_5_1,0,1048,1070,1088,samm/011/011_5_1/011_1048.jpg,samm/011/011_5_1/011_1070.jpg,samm/011/011_5_1/011_1088.jpg,samm_11
samm,11,011_5_1,0,1048,1072,1088,samm/011/011_5_1/011_1048.jpg,samm/011/011_5_1/011_1072.jpg,samm/011/011_5_1/011_1088.jpg,samm_11
samm,11,011_5_1,0,1048,1073,1088,samm/011/011_5_1/011_1048.jpg,samm/011/011_5_1/011_1073.jpg,samm/011/011_5_1/011_1088.jpg,samm_11
samm,11,011_6_1,0,4422,4461,4486,samm/011/011_6_1/011_4422.jpg,samm/011/011_6_1/011_4461.jpg,samm/011/011_6_1/011_4486.jpg,samm_11
samm,11,011_6_1,0,4422,4462,4486,samm/011/011_6_1/011_4422.jpg,samm/011/011_6_1/011_4462.jpg,samm/011/011_6_1/011_4486.jpg,samm_11
samm,11,011_6_1,0,4422,4464,4486,samm/011/011_6_1/011_4422.jpg,samm/011/011_6_1/011_4464.jpg,samm/011/011_6_1/011_4486.jpg,samm_11
samm,11,011_6_1,0,4422,4465,4486,samm/011/011_6_1/011_4422.jpg,samm/011/011_6_1/011_4465.jpg,samm/011/011_6_1/011_4486.jpg,samm_11
samm,11,011_6_13,1,4523,4583,4619,samm/011/011_6_13/011_4523.jpg,samm/011/011_6_13/011_4583.jpg,samm/011/011_6_13/011_4619.jpg,samm_11
samm,11,011_6_13,1,4523,4584,4619,samm/011/011_6_13/011_4523.jpg,samm/011/011_6_13/011_4584.jpg,samm/011/011_6_13/011_4619.jpg,samm_11
samm,11,011_6_13,1,4523,4586,4619,samm/011/011_6_13/011_4523.jpg,samm/011/011_6_13/011_4586.jpg,samm/011/011_6_13/011_4619.jpg,samm_11
samm,11,011_6_13,1,4523,4587,4619,samm/011/011_6_13/011_4523.jpg,samm/011/011_6_13/011_4587.jpg,samm/011/011_6_13/011_4619.jpg,samm_11
samm,11,011_6_5,1,2504,2569,2602,samm/011/011_6_5/011_2504.jpg,samm/011/011_6_5/011_2569.jpg,samm/011/011_6_5/011_2602.jpg,samm_11
samm,11,011_6_5,1,2504,2570,2602,samm/011/011_6_5/011_2504.jpg,samm/011/011_6_5/011_2570.jpg,samm/011/011_6_5/011_2602.jpg,samm_11
samm,11,011_6_5,1,2504,2572,2602,samm/011/011_6_5/011_2504.jpg,samm/011/011_6_5/011_2572.jpg,samm/011/011_6_5/011_2602.jpg,samm_11
samm,11,011_6_5,1,2504,2573,2602,samm/011/011_6_5/011_2504.jpg,samm/011/011_6_5/011_2573.jpg,samm/011/011_6_5/011_2602.jpg,samm_11
samm,11,011_6_6,1,2607,2647,2680,samm/011/011_6_6/011_2607.jpg,samm/011/011_6_6/011_2647.jpg,samm/011/011_6_6/011_2680.jpg,samm_11
samm,11,011_6_6,1,2607,2648,2680,samm/011/011_6_6/011_2607.jpg,samm/011/011_6_6/011_2648.jpg,samm/011/011_6_6/011_2680.jpg,samm_11
samm,11,011_6_6,1,2607,2650,2680,samm/011/011_6_6/011_2607.jpg,samm/011/011_6_6/011_2650.jpg,samm/011/011_6_6/011_2680.jpg,samm_11
samm,11,011_6_6,1,2607,2651,2680,samm/011/011_6_6/011_2607.jpg,samm/011/011_6_6/011_2651.jpg,samm/011/011_6_6/011_2680.jpg,samm_11
samm,11,011_7_1,0,1220,1234,1269,samm/011/011_7_1/011_1220.jpg,samm/011/011_7_1/011_1234.jpg,samm/011/011_7_1/011_1269.jpg,samm_11
samm,11,011_7_1,0,1220,1235,1269,samm/011/011_7_1/011_1220.jpg,samm/011/011_7_1/011_1235.jpg,samm/011/011_7_1/011_1269.jpg,samm_11
samm,11,011_7_1,0,1220,1237,1269,samm/011/011_7_1/011_1220.jpg,samm/011/011_7_1/011_1237.jpg,samm/011/011_7_1/011_1269.jpg,samm_11
samm,11,011_7_1,0,1220,1238,1269,samm/011/011_7_1/011_1220.jpg,samm/011/011_7_1/011_1238.jpg,samm/011/011_7_1/011_1269.jpg,samm_11
samm,11,011_7_10,0,3599,3628,3680,samm/011/011_7_10/011_3599.jpg,samm/011/011_7_10/011_3628.jpg,samm/011/011_7_10/011_3680.jpg,samm_11
samm,11,011_7_10,0,3599,3629,3680,samm/011/011_7_10/011_3599.jpg,samm/011/011_7_10/011_3629.jpg,samm/011/011_7_10/011_3680.jpg,samm_11
samm,11,011_7_10,0,3599,3631,3680,samm/011/011_7_10/011_3599.jpg,samm/011/011_7_10/011_3631.jpg,samm/011/011_7_10/011_3680.jpg,samm_11
samm,11,011_7_10,0,3599,3632,3680,samm/011/011_7_10/011_3599.jpg,samm/011/011_7_10/011_3632.jpg,samm/011/011_7_10/011_3680.jpg,samm_11
samm,12,012_3_1,0,4621,4649,4676,samm/012/012_3_1/012_4621.jpg,samm/012/012_3_1/012_4649.jpg,samm/012/012_3_1/012_4676.jpg,samm_12
samm,12,012_3_1,0,4621,4650,4676,samm/012/012_3_1/012_4621.jpg,samm/012/012_3_1/012_4650.jpg,samm/012/012_3_1/012_4676.jpg,samm_12
samm,12,012_3_1,0,4621,4652,4676,samm/012/012_3_1/012_4621.jpg,samm/012/012_3_1/012_4652.jpg,samm/012/012_3_1/012_4676.jpg,samm_12
samm,12,012_3_1,0,4621,4653,4676,samm/012/012_3_1/012_4621.jpg,samm/012/012_3_1/012_4653.jpg,samm/012/012_3_1/012_4676.jpg,samm_12
samm,12,012_3_2,0,4697,4733,4796,samm/012/012_3_2/012_4697.jpg,samm/012/012_3_2/012_4733.jpg,samm/012/012_3_2/012_4796.jpg,samm_12
samm,12,012_3_2,0,4697,4734,4796,samm/012/012_3_2/012_4697.jpg,samm/012/012_3_2/012_4734.jpg,samm/012/012_3_2/012_4796.jpg,samm_12
samm,12,012_3_2,0,4697,4736,4796,samm/012/012_3_2/012_4697.jpg,samm/012/012_3_2/012_4736.jpg,samm/012/012_3_2/012_4796.jpg,samm_12
samm,12,012_3_2,0,4697,4737,4796,samm/012/012_3_2/012_4697.jpg,samm/012/012_3_2/012_4737.jpg,samm/012/012_3_2/012_4796.jpg,samm_12
samm,12,012_7_1,2,7871,7887,7923,samm/012/012_7_1/012_7871.jpg,samm/012/012_7_1/012_7887.jpg,samm/012/012_7_1/012_7923.jpg,samm_12
samm,12,012_7_1,2,7871,7888,7923,samm/012/012_7_1/012_7871.jpg,samm/012/012_7_1/012_7888.jpg,samm/012/012_7_1/012_7923.jpg,samm_12
samm,12,012_7_1,2,7871,7890,7923,samm/012/012_7_1/012_7871.jpg,samm/012/012_7_1/012_7890.jpg,samm/012/012_7_1/012_7923.jpg,samm_12
samm,12,012_7_1,2,7871,7891,7923,samm/012/012_7_1/012_7871.jpg,samm/012/012_7_1/012_7891.jpg,samm/012/012_7_1/012_7923.jpg,samm_12
samm,13,013_1_10,0,3802,3822,3890,samm/013/013_1_10/013_03802.jpg,samm/013/013_1_10/013_03822.jpg,samm/013/013_1_10/013_03890.jpg,samm_13
samm,13,013_1_10,0,3802,3823,3890,samm/013/013_1_10/013_03802.jpg,samm/013/013_1_10/013_03823.jpg,samm/013/013_1_10/013_03890.jpg,samm_13
samm,13,013_1_10,0,3802,3825,3890,samm/013/013_1_10/013_03802.jpg,samm/013/013_1_10/013_03825.jpg,samm/013/013_1_10/013_03890.jpg,samm_13
samm,13,013_1_10,0,3802,3826,3890,samm/013/013_1_10/013_03802.jpg,samm/013/013_1_10/013_03826.jpg,samm/013/013_1_10/013_03890.jpg,samm_13
samm,13,013_1_11,0,4490,4542,4582,samm/013/013_1_11/013_04490.jpg,samm/013/013_1_11/013_04542.jpg,samm/013/013_1_11/013_04582.jpg,samm_13
samm,13,013_1_11,0,4490,4543,4582,samm/013/013_1_11/013_04490.jpg,samm/013/013_1_11/013_04543.jpg,samm/013/013_1_11/013_04582.jpg,samm_13
samm,13,013_1_11,0,4490,4545,4582,samm/013/013_1_11/013_04490.jpg,samm/013/013_1_11/013_04545.jpg,samm/013/013_1_11/013_04582.jpg,samm_13
samm,13,013_1_11,0,4490,4546,4582,samm/013/013_1_11/013_04490.jpg,samm/013/013_1_11/013_04546.jpg,samm/013/013_1_11/013_04582.jpg,samm_13
samm,13,013_1_12,0,706,737,802,samm/013/013_1_12/013_00706.jpg,samm/013/013_1_12/013_00737.jpg,samm/013/013_1_12/013_00802.jpg,samm_13
samm,13,013_1_12,0,706,738,802,samm/013/013_1_12/013_00706.jpg,samm/013/013_1_12/013_00738.jpg,samm/013/013_1_12/013_00802.jpg,samm_13
samm,13,013_1_12,0,706,740,802,samm/013/013_1_12/013_00706.jpg,samm/013/013_1_12/013_00740.jpg,samm/013/013_1_12/013_00802.jpg,samm_13
samm,13,013_1_12,0,706,741,802,samm/013/013_1_12/013_00706.jpg,samm/013/013_1_12/013_00741.jpg,samm/013/013_1_12/013_00802.jpg,samm_13
samm,13,013_1_8,0,841,865,919,samm/013/013_1_8/013_00841.jpg,samm/013/013_1_8/013_00865.jpg,samm/013/013_1_8/013_00919.jpg,samm_13
samm,13,013_1_8,0,841,866,919,samm/013/013_1_8/013_00841.jpg,samm/013/013_1_8/013_00866.jpg,samm/013/013_1_8/013_00919.jpg,samm_13
samm,13,013_1_8,0,841,868,919,samm/013/013_1_8/013_00841.jpg,samm/013/013_1_8/013_00868.jpg,samm/013/013_1_8/013_00919.jpg,samm_13
samm,13,013_1_8,0,841,869,919,samm/013/013_1_8/013_00841.jpg,samm/013/013_1_8/013_00869.jpg,samm/013/013_1_8/013_00919.jpg,samm_13
samm,13,013_1_9,0,5658,5678,5739,samm/013/013_1_9/013_05658.jpg,samm/013/013_1_9/013_05678.jpg,samm/013/013_1_9/013_05739.jpg,samm_13
samm,13,013_1_9,0,5658,5679,5739,samm/013/013_1_9/013_05658.jpg,samm/013/013_1_9/013_05679.jpg,samm/013/013_1_9/013_05739.jpg,samm_13
samm,13,013_1_9,0,5658,5681,5739,samm/013/013_1_9/013_05658.jpg,samm/013/013_1_9/013_05681.jpg,samm/013/013_1_9/013_05739.jpg,samm_13
samm,13,013_1_9,0,5658,5682,5739,samm/013/013_1_9/013_05658.jpg,samm/013/013_1_9/013_05682.jpg,samm/013/013_1_9/013_05739.jpg,samm_13
samm,13,013_7_7,0,2077,2133,2167,samm/013/013_7_7/013_2077.jpg,samm/013/013_7_7/013_2133.jpg,samm/013/013_7_7/013_2167.jpg,samm_13
samm,13,013_7_7,0,2077,2134,2167,samm/013/013_7_7/013_2077.jpg,samm/013/013_7_7/013_2134.jpg,samm/013/013_7_7/013_2167.jpg,samm_13
samm,13,013_7_7,0,2077,2136,2167,samm/013/013_7_7/013_2077.jpg,samm/013/013_7_7/013_2136.jpg,samm/013/013_7_7/013_2167.jpg,samm_13
samm,13,013_7_7,0,2077,2137,2167,samm/013/013_7_7/013_2077.jpg,samm/013/013_7_7/013_2137.jpg,samm/013/013_7_7/013_2167.jpg,samm_13
samm,14,014_1_1,0,2856,2879,2897,samm/014/014_1_1/014_02856.jpg,samm/014/014_1_1/014_02879.jpg,samm/014/014_1_1/014_02897.jpg,samm_14
samm,14,014_1_1,0,2856,2880,2897,samm/014/014_1_1/014_02856.jpg,samm/014/014_1_1/014_02880.jpg,samm/014/014_1_1/014_02897.jpg,samm_14
samm,14,014_1_1,0,2856,2882,2897,samm/014/014_1_1/014_02856.jpg,samm/014/014_1_1/014_02882.jpg,samm/014/014_1_1/014_02897.jpg,samm_14
samm,14,014_1_1,0,2856,2883,2897,samm/014/014_1_1/014_02856.jpg,samm/014/014_1_1/014_02883.jpg,samm/014/014_1_1/014_02897.jpg,samm_14
samm,14,014_2_3,2,4616,4643,4705,samm/014/014_2_3/014_4616.jpg,samm/014/014_2_3/014_4643.jpg,samm/014/014_2_3/014_4705.jpg,samm_14
samm,14,014_2_3,2,4616,4644,4705,samm/014/014_2_3/014_4616.jpg,samm/014/014_2_3/014_4644.jpg,samm/014/014_2_3/014_4705.jpg,samm_14
samm,14,014_2_3,2,4616,4646,4705,samm/014/014_2_3/014_4616.jpg,samm/014/014_2_3/014_4646.jpg,samm/014/014_2_3/014_4705.jpg,samm_14
samm,14,014_2_3,2,4616,4647,4705,samm/014/014_2_3/014_4616.jpg,samm/014/014_2_3/014_4647.jpg,samm/014/014_2_3/014_4705.jpg,samm_14
samm,14,014_2_4,1,3874,3923,3968,samm/014/014_2_4/014_3874.jpg,samm/014/014_2_4/014_3923.jpg,samm/014/014_2_4/014_3968.jpg,samm_14
samm,14,014_2_4,1,3874,3924,3968,samm/014/014_2_4/014_3874.jpg,samm/014/014_2_4/014_3924.jpg,samm/014/014_2_4/014_3968.jpg,samm_14
samm,14,014_2_4,1,3874,3926,3968,samm/014/014_2_4/014_3874.jpg,samm/014/014_2_4/014_3926.jpg,samm/014/014_2_4/014_3968.jpg,samm_14
samm,14,014_2_4,1,3874,3927,3968,samm/014/014_2_4/014_3874.jpg,samm/014/014_2_4/014_3927.jpg,samm/014/014_2_4/014_3968.jpg,samm_14
samm,14,014_3_3,1,2635,2644,2714,samm/014/014_3_3/014_2635.jpg,samm/014/014_3_3/014_2644.jpg,samm/014/014_3_3/014_2714.jpg,samm_14
samm,14,014_3_3,1,2635,2645,2714,samm/014/014_3_3/014_2635.jpg,samm/014/014_3_3/014_2645.jpg,samm/014/014_3_3/014_2714.jpg,samm_14
samm,14,014_3_3,1,2635,2647,2714,samm/014/014_3_3/014_2635.jpg,samm/014/014_3_3/014_2647.jpg,samm/014/014_3_3/014_2714.jpg,samm_14
samm,14,014_3_3,1,2635,2648,2714,samm/014/014_3_3/014_2635.jpg,samm/014/014_3_3/014_2648.jpg,samm/014/014_3_3/014_2714.jpg,samm_14
samm,14,014_3_4,1,1426,1455,1523,samm/014/014_3_4/014_1426.jpg,samm/014/014_3_4/014_1455.jpg,samm/014/014_3_4/014_1523.jpg,samm_14
samm,14,014_3_4,1,1426,1456,1523,samm/014/014_3_4/014_1426.jpg,samm/014/014_3_4/014_1456.jpg,samm/014/014_3_4/014_1523.jpg,samm_14
samm,14,014_3_4,1,1426,1458,1523,samm/014/014_3_4/014_1426.jpg,samm/014/014_3_4/014_1458.jpg,samm/014/014_3_4/014_1523.jpg,samm_14
samm,14,014_3_4,1,1426,1459,1523,samm/014/014_3_4/014_1426.jpg,samm/014/014_3_4/014_1459.jpg,samm/014/014_3_4/014_1523.jpg,samm_14
samm,14,014_5_2,0,469,496,557,samm/014/014_5_2/014_0469.jpg,samm/014/014_5_2/014_0496.jpg,samm/014/014_5_2/014_0557.jpg,samm_14
samm,14,014_5_2,0,469,497,557,samm/014/014_5_2/014_0469.jpg,samm/014/014_5_2/014_0497.jpg,samm/014/014_5_2/014_0557.jpg,samm_14
samm,14,014_5_2,0,469,499,557,samm/014/014_5_2/014_0469.jpg,samm/014/014_5_2/014_0499.jpg,samm/014/014_5_2/014_0557.jpg,samm_14
samm,14,014_5_2,0,469,500,557,samm/014/014_5_2/014_0469.jpg,samm/014/014_5_2/014_0500.jpg,samm/014/014_5_2/014_0557.jpg,samm_14
samm,14,014_6_1,1,1316,1332,1350,samm/014/014_6_1/014_1316.jpg,samm/014/014_6_1/014_1332.jpg,samm/014/014_6_1/014_1350.jpg,samm_14
samm,14,014_6_1,1,1316,1333,1350,samm/014/014_6_1/014_1316.jpg,samm/014/014_6_1/014_1333.jpg,samm/014/014_6_1/014_1350.jpg,samm_14
samm,14,014_6_1,1,1316,1335,1350,samm/014/014_6_1/014_1316.jpg,samm/014/014_6_1/014_1335.jpg,samm/014/014_6_1/014_1350.jpg,samm_14
samm,14,014_6_1,1,1316,1336,1350,samm/014/014_6_1/014_1316.jpg,samm/014/014_6_1/014_1336.jpg,samm/014/014_6_1/014_1350.jpg,samm_14
samm,14,014_6_2,1,1190,1219,1253,samm/014/014_6_2/014_1190.jpg,samm/014/014_6_2/014_1219.jpg,samm/014/014_6_2/014_1253.jpg,samm_14
samm,14,014_6_2,1,1190,1220,1253,samm/014/014_6_2/014_1190.jpg,samm/014/014_6_2/014_1220.jpg,samm/014/014_6_2/014_1253.jpg,samm_14
samm,14,014_6_2,1,1190,1222,1253,samm/014/014_6_2/014_1190.jpg,samm/014/014_6_2/014_1222.jpg,samm/014/014_6_2/014_1253.jpg,samm_14
